Time Stamp,ID,Extended,Dir,Bus,DLC,D0,D1,D2,D3,D4,D5,D6,D7
787,1A0,FALSE,Rx,0,8,0,80,0,0,0,9,30,5B
791,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
791,A8,FALSE,Rx,0,8,D6,0C,1,0,1,0F,0F,2
793,AA,FALSE,Rx,0,8,CE,2C,0,0,56,0D,80,14
796,B4,FALSE,Rx,0,8,2B,6,0,0,7D,0,F0,2
798,130,FALSE,Rx,0,5,45,42,A1,8F,2A,,,
799,153,FALSE,Rx,0,7,66,9,DC,7,80,DC,C7,
801,A8,FALSE,Rx,0,8,97,ED,0,E0,0,0F,0F,2
803,A9,FALSE,Rx,0,8,F3,6,AE,AF,0F,E6,EF,0
806,B6,FALSE,Rx,0,5,4,4,80,0,C8,,,
807,B5,FALSE,Rx,0,8,DB,0B,80,0,8,30,10,52
810,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
811,A8,FALSE,Rx,0,8,98,EE,0,E0,0,0F,0F,2
814,AA,FALSE,Rx,0,8,D0,2E,0,0,56,0D,80,14
816,1A2,FALSE,Rx,0,8,A6,19,0,3F,D0,7,C0,3B
818,1B4,FALSE,Rx,0,8,0,D0,E0,F8,4,32,FE,95
820,153,FALSE,Rx,0,7,67,0A,DC,7,80,DC,C7,
822,A8,FALSE,Rx,0,8,8A,E0,0,E0,0,0F,0F,2
825,B6,FALSE,Rx,0,5,5,5,80,0,C8,,,
827,1A0,FALSE,Rx,0,8,0,80,0,10,0,7,50,89
830,B5,FALSE,Rx,0,8,DD,0D,80,0,8,30,10,52
831,BA,FALSE,Rx,0,8,3,FF,3F,0,0,71,84,EF
833,1A2,FALSE,Rx,0,8,AD,19,0,4F,D0,7,C0,52
836,B4,FALSE,Rx,0,8,2D,8,0,0,7D,0,F0,2
838,153,FALSE,Rx,0,7,68,0B,DC,7,80,DC,C7,
840,BF,FALSE,Rx,0,5,8B,0B,FF,FF,C0,,,
841,A8,FALSE,Rx,0,8,8C,E2,0,E0,0,0F,0F,2
843,A9,FALSE,Rx,0,8,F5,8,AE,AF,0F,E6,EF,0
846,B6,FALSE,Rx,0,5,6,6,80,0,C8,,,
848,BA,FALSE,Rx,0,8,3,FF,3F,0,0,72,85,EF
850,1A2,FALSE,Rx,0,8,AA,19,0,5F,D0,7,C0,5F
852,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
854,A8,FALSE,Rx,0,8,8D,E3,0,E0,0,0F,0F,2
856,150,FALSE,Rx,0,8,D1,0C,93,0,0,0,0,E0
858,B5,FALSE,Rx,0,8,D0,0,80,0,8,30,10,52
860,153,FALSE,Rx,0,7,69,0C,DC,7,80,DC,C7,
862,B6,FALSE,Rx,0,5,7,7,80,0,C8,,,
864,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
866,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
869,B5,FALSE,Rx,0,8,D1,1,80,0,8,30,10,52
871,BA,FALSE,Rx,0,8,3,FF,3F,0,0,73,86,EF
873,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
875,B4,FALSE,Rx,0,8,2F,0A,0,0,7D,0,F0,2
878,153,FALSE,Rx,0,7,6A,0D,DC,7,80,DC,C7,
880,BF,FALSE,Rx,0,5,8D,0D,FF,FF,C0,,,
881,B5,FALSE,Rx,0,8,D2,2,80,0,8,30,10,52
883,B6,FALSE,Rx,0,5,8,8,80,0,C8,,,
885,AA,FALSE,Rx,0,8,A8,26,0,0,36,0D,80,14
887,159,FALSE,Rx,0,8,8A,F0,FF,FF,FF,FF,3F,FF
889,BA,FALSE,Rx,0,8,3,FF,3F,0,0,74,87,EF
892,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
893,A8,FALSE,Rx,0,8,91,E7,0,E0,0,0F,0F,2
896,B5,FALSE,Rx,0,8,D3,3,80,0,8,30,10,52
898,193,FALSE,Rx,0,8,1C,FE,FC,1,F8,8,0,0
900,1.00E+01,FALSE,Rx,0,6,DC,F9,0,FF,FF,FF,,
902,7EC,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
904,B6,FALSE,Rx,0,5,9,9,80,0,C8,,,
906,19E,FALSE,Rx,0,8,0,E0,CF,FC,FF,0,0,4D
908,B5,FALSE,Rx,0,8,D4,4,80,0,8,30,10,52
911,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
913,A8,FALSE,Rx,0,8,B3,F9,0,F0,0,0F,0F,2
915,AA,FALSE,Rx,0,8,C1,39,0,0,3C,0D,80,14
917,150,FALSE,Rx,0,8,C5,0,93,0,0,0,0,E0
919,153,FALSE,Rx,0,7,5D,0,DC,7,80,DC,C7,
921,B5,FALSE,Rx,0,8,D5,5,80,0,8,30,10,52
924,B6,FALSE,Rx,0,5,0A,0A,80,0,C8,,,
925,AC,FALSE,Rx,0,8,A4,FC,FF,FF,0,7D,0,7D
927,BA,FALSE,Rx,0,8,3,FF,3F,0,0,76,89,EF
930,B5,FALSE,Rx,0,8,D6,6,80,0,8,30,10,52
932,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
934,A8,FALSE,Rx,0,8,B5,FB,0,F0,0,0F,0F,2
936,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
938,153,FALSE,Rx,0,7,5E,1,DC,7,80,DC,C7,
940,BF,FALSE,Rx,0,5,81,1,FF,FF,C0,,,
942,B6,FALSE,Rx,0,5,0B,0B,80,0,C8,,,
943,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
945,B5,FALSE,Rx,0,8,D7,7,80,0,8,30,10,52
950,A8,FALSE,Rx,0,8,B7,FD,0,F0,0,0F,0F,2
951,AA,FALSE,Rx,0,8,C3,2D,0,0,4A,0D,80,14
953,B4,FALSE,Rx,0,8,33,0E,0,0,7D,0,F0,2
955,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
957,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
959,153,FALSE,Rx,0,7,5F,2,DC,7,80,DC,C7,
961,BF,FALSE,Rx,0,5,82,2,FF,FF,C0,,,
963,B6,FALSE,Rx,0,5,0C,0C,80,0,C8,,,
964,A8,FALSE,Rx,0,8,B8,FE,0,F0,0,0F,0F,2
967,1A0,FALSE,Rx,0,8,0,80,0,0,0,9,C0,EB
969,B5,FALSE,Rx,0,8,D9,9,80,0,8,30,10,52
971,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
973,A8,FALSE,Rx,0,8,AA,F0,0,F0,0,0F,0F,2
975,B4,FALSE,Rx,0,8,25,0,0,0,7D,0,F0,2
977,153,FALSE,Rx,0,7,60,3,DC,7,80,DC,C7,
979,BF,FALSE,Rx,0,5,83,3,FF,FF,C0,,,
981,B5,FALSE,Rx,0,8,DA,0A,80,0,8,30,10,52
983,BA,FALSE,Rx,0,8,3,FF,3F,0,0,79,8C,EF
985,AC,FALSE,Rx,0,8,98,F0,FF,FF,0,7D,0,7D
990,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
991,A8,FALSE,Rx,0,8,AC,F2,0,F0,0,0F,0F,2
991,B4,FALSE,Rx,0,8,26,1,0,0,7D,0,F0,2
994,AA,FALSE,Rx,0,8,B0,22,0,0,42,0D,80,14
997,150,FALSE,Rx,0,8,C9,4,93,0,0,0,0,E0
999,153,FALSE,Rx,0,7,61,4,DC,7,80,DC,C7,
1001,130,FALSE,Rx,0,5,45,42,A1,8F,4C,,,
1003,1A2,FALSE,Rx,0,8,9A,19,0,DF,D0,7,C0,CF
1005,A8,FALSE,Rx,0,8,AD,F3,0,F0,0,0F,0F,2
1007,1A0,FALSE,Rx,0,8,0,80,0,10,0,7,E0,1A
1009,B5,FALSE,Rx,0,8,DC,0C,80,0,8,30,10,52
1011,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1013,A8,FALSE,Rx,0,8,AE,F4,0,F0,0,0F,0F,2
1015,1D0,FALSE,Rx,0,8,74,67,63,C9,D9,25,3D,AA
1018,1B4,FALSE,Rx,0,8,0,D0,E0,FA,4,32,FE,97
1020,153,FALSE,Rx,0,7,62,5,DC,7,80,DC,C7,
1022,1A2,FALSE,Rx,0,8,94,19,0,EF,D0,7,C0,D9
1024,A8,FALSE,Rx,0,8,AF,F5,0,F0,0,0F,0F,2
1026,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1028,7DF,FALSE,Rx,0,8,2,1,0C,0,0,0,0,0
1030,7EC,FALSE,Rx,0,8,4,41,0C,0D,2C,AA,AA,AA
1032,B5,FALSE,Rx,0,8,DE,0E,80,0,8,30,10,52
1035,7.00E+08,FALSE,Rx,0,8,4,41,0C,0D,2C,AA,AA,AA
1038,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6D,80,EF
1040,1A2,FALSE,Rx,0,8,86,19,0,0F,D0,7,C0,EA
1042,B6,FALSE,Rx,0,5,0,1,80,0,C8,,,
1044,A8,FALSE,Rx,0,8,B1,F7,0,F0,0,0F,0F,2
1046,E1,FALSE,Rx,0,6,4E,F1,FF,FD,7C,0,,
1051,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1051,A8,FALSE,Rx,0,8,B2,F8,0,F0,0,0F,0F,2
1052,AA,FALSE,Rx,0,8,BC,38,0,0,38,0D,80,14
1054,B4,FALSE,Rx,0,8,29,4,0,0,7D,0,F0,2
1056,150,FALSE,Rx,0,8,CC,7,93,0,0,0,0,E0
1058,B5,FALSE,Rx,0,8,D1,1,80,0,8,30,10,52
1060,153,FALSE,Rx,0,7,64,7,DC,7,80,DC,C7,
1063,B6,FALSE,Rx,0,5,2,2,80,0,C8,,,
1064,A8,FALSE,Rx,0,8,B3,F9,0,F0,0,0F,0F,2
1066,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
1068,B5,FALSE,Rx,0,8,D2,2,80,0,8,30,10,52
1071,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1073,A8,FALSE,Rx,0,8,B4,FA,0,F0,0,0F,0F,2
1075,B4,FALSE,Rx,0,8,2A,5,0,0,7D,0,F0,2
1077,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6F,82,EF
1079,153,FALSE,Rx,0,7,65,8,DC,7,80,DC,C7,
1082,B5,FALSE,Rx,0,8,D3,3,80,0,8,30,10,52
1084,B6,FALSE,Rx,0,5,3,3,80,0,C8,,,
1086,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1091,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1091,A8,FALSE,Rx,0,8,B6,FC,0,F0,0,0F,0F,2
1092,B4,FALSE,Rx,0,8,2B,6,0,0,7D,0,F0,2
1094,AA,FALSE,Rx,0,8,C2,2C,0,0,4A,0D,80,14
1097,BA,FALSE,Rx,0,8,3,FF,3F,0,0,70,83,EF
1099,193,FALSE,Rx,0,8,2D,FE,FC,1,F8,8,0,0
1101,153,FALSE,Rx,0,7,66,9,DC,7,80,DC,C7,
1103,B6,FALSE,Rx,0,5,4,4,80,0,C8,,,
1105,A8,FALSE,Rx,0,8,B7,FD,0,F0,0,0F,0F,2
1107,4A9,FALSE,Rx,0,8,0,42,FF,FF,FF,FF,FF,FF
1110,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1111,A8,FALSE,Rx,0,8,B8,FE,0,F0,0,0F,0F,2
1113,AA,FALSE,Rx,0,8,B6,2E,0,0,3C,0D,80,14
1115,BA,FALSE,Rx,0,8,3,FF,3F,0,0,71,84,EF
1117,1B4,FALSE,Rx,0,8,0,D0,E0,FB,4,32,FE,98
1119,153,FALSE,Rx,0,7,67,0A,DC,7,80,DC,C7,
1121,B6,FALSE,Rx,0,5,5,5,80,0,C8,,,
1124,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1126,19E,FALSE,Rx,0,8,0,E0,DF,FC,FF,0,0,5D
1130,B5,FALSE,Rx,0,8,D7,7,80,0,8,30,10,52
1131,BA,FALSE,Rx,0,8,3,FF,3F,0,0,72,85,EF
1133,1A2,FALSE,Rx,0,8,91,19,0,5F,D0,7,C0,46
1135,A8,FALSE,Rx,0,8,AB,F1,0,F0,0,0F,0F,2
1137,150,FALSE,Rx,0,8,D0,0B,93,0,0,0,0,E0
1139,153,FALSE,Rx,0,7,68,0B,DC,7,80,DC,C7,
1141,BF,FALSE,Rx,0,5,8B,0B,FF,FF,C0,,,
1143,B6,FALSE,Rx,0,5,6,6,80,0,C8,,,
1144,AC,FALSE,Rx,0,8,A0,F8,FF,FF,0,7D,0,7D
1147,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
1149,BA,FALSE,Rx,0,8,3,FF,3F,0,0,73,86,EF
1151,1A2,FALSE,Rx,0,8,8C,19,0,6F,D0,7,C0,51
1153,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1155,B4,FALSE,Rx,0,8,2E,9,0,0,7D,0,F0,2
1157,B5,FALSE,Rx,0,8,D9,9,80,0,8,30,10,52
1159,153,FALSE,Rx,0,7,69,0C,DC,7,80,DC,C7,
1161,B6,FALSE,Rx,0,5,7,7,80,0,C8,,,
1163,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1166,E1,FALSE,Rx,0,6,55,F7,FF,FE,7C,0,,
1168,7EC,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
1170,BA,FALSE,Rx,0,8,3,FF,3F,0,0,74,87,EF
1172,B5,FALSE,Rx,0,8,DB,0A,80,0,8,30,11,52
1174,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1176,150,FALSE,Rx,0,8,D2,0D,93,0,0,0,0,E0
1178,153,FALSE,Rx,0,7,6A,0D,DC,7,80,DC,C7,
1180,BF,FALSE,Rx,0,5,8D,0D,FF,FF,C0,,,
1182,B5,FALSE,Rx,0,8,DC,0B,80,0,8,30,11,52
1184,B6,FALSE,Rx,0,5,8,8,80,0,C8,,,
1186,19E,FALSE,Rx,0,8,0,E0,DF,FC,FF,0,0,5D
1188,BA,FALSE,Rx,0,8,3,FF,3F,0,0,75,88,EF
1190,1A2,FALSE,Rx,0,8,86,19,0,8F,D0,7,C0,6B
1192,1B5,FALSE,Rx,0,7,C8,FF,10,3,0A,FF,FF,
1194,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1196,150,FALSE,Rx,0,8,D3,0E,93,0,0,0,0,E0
1198,130,FALSE,Rx,0,5,45,42,A1,8F,6E,,,
1200,153,FALSE,Rx,0,7,6B,0E,DC,7,80,DC,C7,
1202,B6,FALSE,Rx,0,5,9,9,80,0,C8,,,
1204,A8,FALSE,Rx,0,8,D2,8,1,0,1,0F,0F,2
1206,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
1209,B5,FALSE,Rx,0,8,DD,0D,80,0,8,30,10,52
1211,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1213,A8,FALSE,Rx,0,8,D3,9,1,0,1,0F,0F,2
1215,B4,FALSE,Rx,0,8,31,0C,0,0,7D,0,F0,2
1218,1B4,FALSE,Rx,0,8,0,D0,E0,FC,4,32,FE,99
1220,153,FALSE,Rx,0,7,5D,0,DC,7,80,DC,C7,
1222,B6,FALSE,Rx,0,5,0A,0A,80,0,C8,,,
1223,A8,FALSE,Rx,0,8,D4,0A,1,0,1,0F,0F,2
1226,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1228,374,FALSE,Rx,0,5,0,0,0,0,FC,,,
1229,7DF,FALSE,Rx,0,8,2,1,0C,0,0,0,0,0
1232,7EC,FALSE,Rx,0,8,4,41,0C,0D,4E,AA,AA,AA
1234,B5,FALSE,Rx,0,8,D1,0,80,0,8,30,11,52
1236,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
1238,153,FALSE,Rx,0,7,5E,1,DC,7,80,DC,C7,
1240,BF,FALSE,Rx,0,5,81,1,FF,FF,C0,,,
1242,B6,FALSE,Rx,0,5,0B,0B,80,0,C8,,,
1243,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1245,E1,FALSE,Rx,0,6,5A,FB,FF,FF,7C,0,,
1247,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
1250,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1252,A8,FALSE,Rx,0,8,D7,0D,1,0,1,0F,0F,2
1254,AA,FALSE,Rx,0,8,C7,2D,0,0,4E,0D,80,14
1257,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
1259,B5,FALSE,Rx,0,8,D2,2,80,0,8,30,10,52
1261,153,FALSE,Rx,0,7,5F,2,DC,7,80,DC,C7,
1263,B6,FALSE,Rx,0,5,0C,0C,80,0,C8,,,
1265,A9,FALSE,Rx,0,8,FA,0E,AD,9F,0F,E6,FF,0
1267,1A2,FALSE,Rx,0,8,99,19,0,CF,D0,7,C0,BE
1269,B5,FALSE,Rx,0,8,D3,3,80,0,8,30,10,52
1271,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1273,A8,FALSE,Rx,0,8,AA,F0,0,F0,0,0F,0F,2
1275,B4,FALSE,Rx,0,8,25,0,0,0,7D,0,F0,2
1277,153,FALSE,Rx,0,7,60,3,DC,7,80,DC,C7,
1279,BF,FALSE,Rx,0,5,83,3,FF,FF,C0,,,
1281,B5,FALSE,Rx,0,8,D4,4,80,0,8,30,10,52
1283,BA,FALSE,Rx,0,8,3,FF,3F,0,0,7A,8D,EF
1285,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1290,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1290,A8,FALSE,Rx,0,8,6C,D2,0,D0,0,0F,0F,2
1291,AA,FALSE,Rx,0,8,A6,22,0,0,38,0D,80,14
1295,B4,FALSE,Rx,0,8,26,1,0,0,7D,0,F0,2
1297,150,FALSE,Rx,0,8,C9,4,93,0,0,0,0,E0
1299,7DF,FALSE,Rx,0,8,2,1,0D,0,0,0,0,0
1301,153,FALSE,Rx,0,7,61,4,DC,7,80,DC,C7,
1303,7.00E+08,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
1305,A9,FALSE,Rx,0,8,CA,1,AC,8F,0F,E4,EF,0
1307,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
1311,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1312,A8,FALSE,Rx,0,8,8E,E4,0,E0,0,0F,0F,2
1314,AA,FALSE,Rx,0,8,A8,24,0,0,38,0D,80,14
1316,150,FALSE,Rx,0,8,CA,5,93,0,0,0,0,E0
1318,1B4,FALSE,Rx,0,8,0,D0,E0,FD,4,32,FE,9A
1320,153,FALSE,Rx,0,7,62,5,DC,7,80,DC,C7,
1322,A8,FALSE,Rx,0,8,8F,E5,0,E0,0,0F,0F,2
1324,B6,FALSE,Rx,0,5,FF,0,80,0,C8,,,
1326,1A0,FALSE,Rx,0,8,0,80,0,0,0,9,0,2B
1329,B5,FALSE,Rx,0,8,D8,8,80,0,8,30,10,52
1330,A8,FALSE,Rx,0,8,90,E6,0,E0,0,0F,0F,2
1332,AA,FALSE,Rx,0,8,C6,36,0,0,44,0D,80,14
1335,B4,FALSE,Rx,0,8,28,3,0,0,7D,0,F0,2
1338,BA,FALSE,Rx,0,8,3,FF,3F,0,0,6E,81,EF
1340,1A2,FALSE,Rx,0,8,9F,19,0,1F,D0,7,C0,14
1342,B6,FALSE,Rx,0,5,0,1,80,0,C8,,,
1344,A8,FALSE,Rx,0,8,91,E7,0,E0,0,0F,0F,2
1346,B5,FALSE,Rx,0,8,D9,9,80,0,8,30,10,52
1351,A8,FALSE,Rx,0,8,92,E8,0,E0,0,0F,0F,2
1351,AA,FALSE,Rx,0,8,C8,38,0,0,44,0D,80,14
1352,B4,FALSE,Rx,0,8,29,4,0,0,7D,0,F0,2
1355,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1357,150,FALSE,Rx,0,8,CC,7,93,0,0,0,0,E0
1359,B5,FALSE,Rx,0,8,DA,0A,80,0,8,30,10,52
1361,153,FALSE,Rx,0,7,64,7,DC,7,80,DC,C7,
1363,7DF,FALSE,Rx,0,8,2,1,10,0,0,0,0,0
1365,AA,FALSE,Rx,0,8,DD,39,0,0,58,0D,80,14
1367,B5,FALSE,Rx,0,8,DB,0B,80,0,8,30,10,52
1370,226,FALSE,Rx,0,5,0,FE,FF,0,F3,,,
1371,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1373,A8,FALSE,Rx,0,8,94,EA,0,E0,0,0F,0F,2
1375,150,FALSE,Rx,0,8,CD,8,93,0,0,0,0,E0
1377,153,FALSE,Rx,0,7,65,8,DC,7,80,DC,C7,
1380,BF,FALSE,Rx,0,5,88,8,FF,FF,C0,,,
1382,B5,FALSE,Rx,0,8,DC,0C,80,0,8,30,10,52
1384,B6,FALSE,Rx,0,5,3,3,80,0,C8,,,
1386,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1391,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1391,A8,FALSE,Rx,0,8,96,EC,0,E0,0,0F,0F,2
1392,AA,FALSE,Rx,0,8,D0,2C,0,0,58,0D,80,14
1394,B4,FALSE,Rx,0,8,2B,6,0,0,7D,0,F0,2
1396,B5,FALSE,Rx,0,8,DD,0D,80,0,8,30,10,52
1399,130,FALSE,Rx,0,5,45,42,A1,8F,81,,,
1400,BF,FALSE,Rx,0,5,89,9,FF,FF,C0,,,
1402,B6,FALSE,Rx,0,5,4,4,80,0,C8,,,
1404,A8,FALSE,Rx,0,8,97,ED,0,E0,0,0F,0F,2
1406,19E,FALSE,Rx,0,8,0,E0,EF,FC,FF,0,0,6D
1408,B5,FALSE,Rx,0,8,DE,0E,80,0,8,30,10,52
1410,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1412,A8,FALSE,Rx,0,8,98,EE,0,E0,0,0F,0F,2
1414,AA,FALSE,Rx,0,8,CE,2E,0,0,54,0D,80,14
1416,150,FALSE,Rx,0,8,CF,0A,93,0,0,0,0,E0
1418,1B4,FALSE,Rx,0,8,0,D0,E0,FE,4,32,FE,9B
1422,BF,FALSE,Rx,0,5,8A,0A,FF,FF,C0,,,
1423,B6,FALSE,Rx,0,5,5,5,80,0,C8,,,
1425,AA,FALSE,Rx,0,8,C0,20,0,0,54,0D,80,14
1427,1A6,FALSE,Rx,0,8,0,0,0,0,0,0,70,FE
1429,7DF,FALSE,Rx,0,8,2,1,0D,0,0,0,0,0
1431,B5,FALSE,Rx,0,8,D1,1,80,0,8,30,10,52
1434,BA,FALSE,Rx,0,8,3,FF,3F,0,0,73,86,EF
1436,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1438,7EC,FALSE,Rx,0,8,3,41,0D,0,AA,AA,AA,AA
1440,153,FALSE,Rx,0,7,68,0B,DC,7,80,DC,C7,
1442,B6,FALSE,Rx,0,5,6,6,80,0,C8,,,
1444,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1446,E1,FALSE,Rx,0,6,51,F6,FF,FB,7C,0,,
1448,BA,FALSE,Rx,0,8,3,FF,3F,0,0,74,87,EF
1450,1A2,FALSE,Rx,0,8,A6,19,0,7F,D0,7,C0,7B
1452,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1454,A8,FALSE,Rx,0,8,8D,E3,0,E0,0,0F,0F,2
1456,150,FALSE,Rx,0,8,D1,0C,93,0,0,0,0,E0
1458,B5,FALSE,Rx,0,8,D3,3,80,0,8,30,10,52
1460,153,FALSE,Rx,0,7,69,0C,DC,7,80,DC,C7,
1462,B6,FALSE,Rx,0,5,7,7,80,0,C8,,,
1465,A9,FALSE,Rx,0,8,C2,9,AC,7F,0F,E4,EF,0
1467,49C,FALSE,Rx,0,8,21,42,FC,1,FF,FF,FF,FF
1469,B5,FALSE,Rx,0,8,D4,4,80,0,8,30,10,52
1471,BA,FALSE,Rx,0,8,3,FF,3F,0,0,75,88,EF
1473,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1475,B4,FALSE,Rx,0,8,2F,0A,0,0,7D,0,F0,2
1478,153,FALSE,Rx,0,7,6A,0D,DC,7,80,DC,C7,
1480,BF,FALSE,Rx,0,5,8D,0D,FF,FF,C0,,,
1481,B5,FALSE,Rx,0,8,D5,5,80,0,8,30,10,52
1483,B6,FALSE,Rx,0,5,8,8,80,0,C8,,,
1485,AA,FALSE,Rx,0,8,E6,46,0,0,54,0D,80,14
1487,BA,FALSE,Rx,0,8,3,FF,3F,0,0,76,89,EF
1489,1A2,FALSE,Rx,0,8,B9,19,0,9F,D0,7,C0,AE
1492,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1493,A8,FALSE,Rx,0,8,D1,7,1,0,1,0F,0F,2
1496,B5,FALSE,Rx,0,8,D6,6,80,0,8,30,10,52
1498,7DF,FALSE,Rx,0,8,2,1,0C,0,0,0,0,0
1500,153,FALSE,Rx,0,7,6B,0E,DC,7,80,DC,C7,
1502,B6,FALSE,Rx,0,5,9,9,80,0,C8,,,
1504,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1506,2B2,FALSE,Rx,0,8,0,0,0,0,20,0,0,4
1509,B5,FALSE,Rx,0,8,D7,7,80,0,8,30,10,52
1511,1D2,FALSE,Rx,0,6,E1,0F,FF,DC,F0,FF,,
1513,A8,FALSE,Rx,0,8,93,E9,0,E0,0,0F,0F,2
1515,AA,FALSE,Rx,0,8,E1,29,0,0,6C,0D,80,14
1517,150,FALSE,Rx,0,8,C5,0,93,0,0,0,0,E0
1519,1B4,FALSE,Rx,0,8,0,D0,E0,F0,4,32,FE,8D
1521,B5,FALSE,Rx,0,8,D8,8,80,0,8,30,10,52
1524,B6,FALSE,Rx,0,5,0A,0A,80,0,C8,,,
1525,AC,FALSE,Rx,0,8,A4,FC,FF,FF,0,7D,0,7D
1527,BA,FALSE,Rx,0,8,3,FF,3F,0,0,78,8B,EF
1530,B5,FALSE,Rx,0,8,D9,9,80,0,8,30,10,52
1532,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1534,A8,FALSE,Rx,0,8,75,DB,0,D0,0,0F,0F,2
1536,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
1538,153,FALSE,Rx,0,7,5E,1,DC,7,80,DC,C7,
1540,BF,FALSE,Rx,0,5,81,1,FF,FF,C0,,,
1542,B6,FALSE,Rx,0,5,0B,0B,80,0,C8,,,
1543,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1545,19E,FALSE,Rx,0,8,0,E0,0F,FC,FF,0,0,8C
1551,C4,FALSE,Rx,0,7,7A,FF,FC,0,0,FF,F1,
1551,A8,FALSE,Rx,0,8,97,ED,0,E0,0,0F,0F,2
1553,AA,FALSE,Rx,0,8,CB,1D,0,0,62,0D,80,14
1555,B4,FALSE,Rx,0,8,33,0E,0,0,7D,0,F0,2
1557,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
1559,153,FALSE,Rx,0,7,5F,2,DC,7,80,DC,C7,
1561,BF,FALSE,Rx,0,5,82,2,FF,FF,C0,,,
1563,B6,FALSE,Rx,0,5,0C,0C,80,0,C8,,,
1564,AA,FALSE,Rx,0,8,CC,1E,0,0,62,0D,80,14
1567,1A0,FALSE,Rx,0,8,0,80,0,20,0,9,C0,0C
